Lalezar Garden,71,Garden,A garden with a variety of flowers trees and shrubs.
Azadi Square,72,Square,A large public square in the center of Mashhad Iran. It is one of the largest squares in the world with a surface area of over 500000 square meters.
Baharestan Park,72,Urban Park,A large urban park in the center of Mashhad Iran. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Golestan Garden,72,Historic Park,A UNESCO World Heritage Site Golestan Garden is one of the most important historical gardens in Iran. It was built in the 18th century by the Qajar dynasty and is home to a variety of pavilions fountains and gardens.
Tabriz Park,73,Urban Park,A large urban park in the center of Tabriz Iran. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Shahriar Park,73,Urban Park,A large urban park in the south of Tabriz Iran. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Sattarkhan Park,73,Urban Park,A large urban park in the east of Tabriz Iran. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Al-Zawraa Park,74,Urban Park,A large urban park in the center of Baghdad Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Al-Furat Park,74,Urban Park,A large urban park in the south of Baghdad Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Al-Kadhimiya Park,74,Urban Park,A large urban park in the north of Baghdad Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Nineveh Park,75,Urban Park,A large urban park in the center of Mosul Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Al-Nuri Park,75,Urban Park,A large urban park in the south of Mosul Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Al-Tahrir Park,75,Urban Park,A large urban park in the north of Mosul Iraq. It is one of the most popular parks in the city and is home to a variety of attractions including a zoo a botanical garden and a lake.
Villa Borghese,76,Urban Park,One of the largest public parks in Rome Villa Borghese is a beautiful park with a variety of attractions including a zoo a botanical garden and a lake.
Villa Doria Pamphili,76,Urban Park,Another large public park in Rome Villa Doria Pamphili is a beautiful park with a variety of attractions including a zoo a botanical garden and a lake.
Villa Gregoriana,76,Urban Park,A beautiful park located in the Tivoli Valley Villa Gregoriana is home to a variety of waterfalls caves and grottoes.
Parco Sempione,77,Urban Park,A large public park in the center of Milan Italy. It is home to the Castello Sforzesco the Arco della Pace and the Giardini Pubblici Indro Montanelli.
La Pineta di Appia Antica,77,Urban Park,A large pine forest located along the Appian Way in Rome Italy. It is a popular spot for hiking biking and picnicking.
Parco del Valentino,77,Urban Park,A large park located on the banks of the Po River in Turin Italy. It is home to the Castello del Valentino the Giardini Botanici dell'Università di Torino and the Museo dell'Automobile di Torino.
Parc National de la Comoé,78,National Park,A large national park located in the Comoé River basin in Ivory Coast. It is home to a variety of wildlife including elephants lions and buffalo.
Parc National du Banco,78,National Park,A small national park located in the Banco Lagoon in Abidjan Ivory Coast. It is home to a variety of wildlife including monkeys birds and reptiles.
Ueno Park,79,Urban Park,A large public park located in the Ueno district of Tokyo Japan. It is home to the Tokyo National Museum the National Museum of Nature and Science and the Ameyoko Market.
Shinjuku Gyoen National Garden,79,Urban Park,A large public park located in the Shinjuku and Shibuya districts of Tokyo Japan. It is home to three gardens: the Japanese Garden the English Garden and the French Garden.
Yoyogi Park,79,Urban Park,A large public park located in the Shibuya and Shinjuku districts of Tokyo Japan. It is home to the Meiji Jingu Shrine the Yoyogi National Gymnasium and the Harajuku district.
Hirado Park,80,Urban Park,A large public park located in the Chuo-ku district of Fukuoka Japan. It is home to the Fukuoka Castle ruins the Kyushu National Museum and the Fukuoka Art Museum.
Ohori Park,80,Urban Park,A large public park located in the Chuo-ku district of Fukuoka Japan. It is home to the Ohori Pond the Fukuoka City Museum and the Fukuoka City Zoo.
Moerenuma Park,81,Urban Park,A large public park located in the Sapporo ward of Sapporo Japan. It is home to the Moerenuma Hills the Moerenuma Art Museum and the Sapporo Snow Festival.
Odori Park,81,Urban Park,A large public park located in the Chuo-ku district of Sapporo Japan. It is home to the Odori Park Fountain the Odori Park Ice Rink and the Sapporo TV Tower.
Chapultepec Castle Park,87,Urban Park,A large park with a castle museums and gardens.
Bosque de Chapultepec,87,Forest,A large forest with hiking trails lakes and wildlife.
Alameda Central,87,Square,A historic square in the heart of the city.
Casablanca Zoo,88,Zoo,A zoo with over 1200 animals.
Hassan II Mosque,88,Mosque,The largest mosque in Morocco.
Jardin Majorelle,88,Garden,A beautiful garden with colorful plants and a museum.
Durbar Square,89,Historic Park,A UNESCO World Heritage Site with temples palaces and museums.
Swayambhunath Stupa,89,Temple,A Buddhist stupa with panoramic views of the city.
Pashupatinath Temple,89,Temple,A Hindu temple with cremation grounds.
Vondelpark,90,Urban Park,A large park with a lake playgrounds and a theater.
Rijksmuseum Gardens,90,Garden,The gardens of the Rijksmuseum with tulips and other flowers.
Anne Frank House,90,Historic Park,The house where Anne Frank hid during the Holocaust.
Osaka Castle Park,82,Urban Park,A large park located in the center of Osaka Japan. It is home to Osaka Castle a UNESCO World Heritage Site.
Universal Studios Japan,82,Amusement Park,A theme park based on the Universal Studios film and television franchises.
Minami Park,82,Urban Park,A large park located in the southern part of Osaka. It is home to the Osaka Aquarium Kaiyukan the largest aquarium in Japan.
Kobe Port Park,82,Urban Park,A large park located in the port of Kobe. It is home to the Kobe Maritime Museum and the Kobe Maritime Museum Observatory.
Hiroshima Peace Memorial Park,83,Urban Park,A park dedicated to the victims of the atomic bombing of Hiroshima. It is home to the Hiroshima Peace Memorial Museum and the Hiroshima Peace Memorial Cenotaph.
Hiroshima Castle Park,83,Urban Park,A park located in the center of Hiroshima. It is home to Hiroshima Castle a UNESCO World Heritage Site.
Mitsui Garden Park,83,Urban Park,A large park located in the western part of Hiroshima. It is home to the Hiroshima City Museum of Art and the Hiroshima City Museum of History and Traditional Crafts.
Amman Citadel,84,Historic Park,A UNESCO World Heritage Site located in the center of Amman. It is home to the Temple of Hercules the Umayyad Palace and the Jordan Archaeological Museum.
Al Husseini Mosque,84,Mosque,The largest mosque in Jordan. It is located in the center of Amman.
Rainbow Street,84,Boulevard,A popular shopping and dining street located in the Jabal Amman district of Amman.
Nairobi National Park,85,National Park,A large national park located just outside of Nairobi. It is home to a variety of wildlife including lions elephants and rhinos.
Karura Forest,85,Forest,A large forest located on the outskirts of Nairobi. It is a popular spot for hiking biking and picnicking.
Nairobi Arboretum,85,Botanical Garden,A botanical garden located in the Karen district of Nairobi. It is home to a variety of plants from around the world.
Kuwait City Park,86,Urban Park,A large park located in the center of Kuwait City. It is home to the Kuwait Towers a symbol of Kuwait.
Al Shaheed Park,86,Urban Park,A park dedicated to the victims of the Iraqi invasion of Kuwait. It is home to the Kuwait Liberation Monument.
Sabah Al Salem Park,86,Urban Park,A large park located in the western part of Kuwait City. It is home to the Kuwait Zoo and the Kuwait Science Center.
Gidan Murtala Muhammed,91,Urban Park,A large urban park with a variety of amenities including a playground a swimming pool and a football field.
Tafo National Park,91,National park,A large national park with a variety of wildlife including lions elephants and giraffes.
Kano Zoo,91,Zoo,A zoo with a variety of animals including lions tigers and elephants.
Pyongyang Central Zoo,92,Zoo,A zoo with a variety of animals including lions tigers and elephants.
Mt. Paektu,92,Mountain Park,A mountain park with a variety of hiking trails and scenic views.
Botanical Garden of Pyongyang,92,Botanical garden,A botanical garden with a variety of plants from around the world.
Karachi Zoo,93,Zoo,A zoo with a variety of animals including lions tigers and elephants.
Jinnah Gardens,93,Urban Park,A large urban park with a variety of amenities including a playground a swimming pool and a football field.
Lahore Fort,94,Historic Park,A historic fort that was once the capital of the Mughal Empire.
Wazir Khan Mosque,94,Mosque,A beautiful mosque that is one of the most popular tourist attractions in Lahore.
Jallo Park,94,Urban Park,A large urban park with a variety of amenities including a playground a swimming pool and a football field.
Lahore Zoo,94,Zoo,A zoo with a variety of animals including lions tigers and elephants.
Jinnah Garden,95,Urban Park,A large urban park with a variety of amenities including a playground a swimming pool and a football field.
Iqbal Park,95,Urban Park,A large urban park with a variety of amenities including a playground a swimming pool and a football field.
Faisalabad Zoo,95,Zoo,A zoo with a variety of animals including lions tigers and elephants.
Gulshan-e-Iqbal Park,96,Urban Park,A large public park in Peshawar Pakistan. It is one of the most popular tourist destinations in the city.
Ziaul Haq Park,96,Urban Park,A large public park in Peshawar Pakistan. It is named after the former President of Pakistan Zia-ul-Haq.
Jinnah Bagh,96,Urban Park,A large public park in Peshawar Pakistan. It is named after the founder of Pakistan Muhammad Ali Jinnah.
Asuncion Botanical Garden,97,Botanical Garden,A botanical garden in Asuncion Paraguay. It is one of the largest botanical gardens in South America.
Parque Ñu Guasu,97,Urban Park,A large public park in Asuncion Paraguay. It is one of the most popular tourist destinations in the city.
Parque Carlos Antonio López,97,Urban Park,A large public park in Asuncion Paraguay. It is named after the former President of Paraguay Carlos Antonio López.
Parque de la Democracia,97,Urban Park,A large public park in Asuncion Paraguay. It is dedicated to the memory of the victims of the Stroessner dictatorship.
Larco Herrera Museum,98,Museum,A museum in Lima Peru. It is home to a large collection of pre-Columbian art.
Parque de la Reserva,98,Urban Park,A large public park in Lima Peru. It is home to a variety of gardens and attractions including a water park and a zoo.
Parque del Amor,98,Urban Park,A small public park in Lima Peru. It is known for its iconic heart-shaped fountain.
Rizal Park,98,Urban Park,A large public park in Manila Philippines. It is the site of the Rizal Monument a memorial to the national hero of the Philippines José Rizal.
Luneta Park,98,Urban Park,A large public park in Manila Philippines. It is the site of the Japanese Peace Memorial a memorial to the victims of the Japanese occupation of the Philippines.
Parque de la Independência,99,Urban Park,A large public park in Lisbon Portugal. It is the site of the Padrão dos Descobrimentos a monument to the Portuguese explorers.
Jardim do Príncipe Real,99,Garden,A garden in Lisbon Portugal. It is known for its beautiful flowers and its peaceful atmosphere.
Jardim da Estrela,99,Garden,A garden in Lisbon Portugal. It is home to a variety of plants and animals including a lake and a zoo.
Parque Eduardo VII,99,Urban Park,A large public park in Lisbon Portugal. It is one of the most popular tourist destinations in the city.
Parque das Nações,99,Urban Park,A large public park in Lisbon Portugal. It was built for the 1998 World Expo.
Condado Lagoon Park,101,Urban Park,A 24-acre park with a lagoon walking trails and a playground.
El Yunque National Forest,101,National Park,A tropical rainforest with hiking trails waterfalls and swimming holes.
Museo de Arte de Puerto Rico,101,Museum,A museum with a collection of Puerto Rican art.
Parque de las Palomas,101,Square,A public square with a fountain and benches.
Parque Luis Muñoz Marín,101,Urban Park,A large park with a lagoon a zoo and a botanical garden.
Gorky Park,102,Urban Park,A large park with a lake a theater and a Ferris wheel.
Red Square,102,Square,A historic square with the Kremlin St. Basil's Cathedral and the GUM department store.
Tsaritsyno Park,102,Palace park,A former imperial palace with a park a museum and a theater.
Zoological Park of Moscow,102,Zoo,A zoo with over 6000 animals.
Summer Garden,103,Palace park,A former imperial garden with a theater a museum and a fountain.
Peterhof Palace and Park,103,Palace park,A former imperial palace with a park a museum and a fountain.
Tsarskoye Selo,103,Palace park,A former imperial palace with a park a museum and a theater.
Zelenogradsky Park,103,Urban Park,A large park with a lake a theater and a Ferris wheel.
Central Park,104,Urban Park,A large park with a lake a theater and a Ferris wheel.
Ekaterinburg Zoo,104,Zoo,A zoo with over 2000 animals.
Park of the 300th Anniversary of Yekaterinburg,104,Urban Park,A large park with a lake a theater and a Ferris wheel.
Al-Murabba`,105,Urban Park,A large public park in the heart of Riyadh. It is home to a number of historical and cultural landmarks including the Masmak Fort and the King Abdulaziz Historical Center.
Al-Turaif,105,Historic Park,A UNESCO World Heritage Site Al-Turaif is a historic district in Riyadh that was once the capital of the Emirate of Riyadh. It is home to a number of traditional mud-brick buildings including the Al-Turaif Museum and the Sheikh Mohammed bin Abdulwahhab Mosque.
Al-Kharj National Park,105,National Park,A large national park located about an hour's drive from Riyadh. It is home to a variety of wildlife including gazelles oryx and Arabian leopards.
Jeddah Corniche,106,Boulevard,A 30-kilometer-long waterfront promenade that stretches along the Red Sea coast. It is a popular spot for jogging cycling and swimming.
Al-Safa Park,106,Urban Park,A large public park located in the heart of Jeddah. It is home to a number of attractions including the Jeddah Fountain the Jeddah Planetarium and the Jeddah Zoo.
Fort Canning Park,107,Urban Park,A large public park located in the heart of Singapore. It is home to a number of historical and cultural landmarks including the Battlebox the Fort Canning Centre and the Singapore Botanic Gardens.
Jurong Bird Park,107,Zoo,A large zoo located in the western part of Singapore. It is home to over 5000 birds from over 350 species.
Singapore Botanic Gardens,107,Botanical Garden,A UNESCO World Heritage Site the Singapore Botanic Gardens is a tropical garden that was founded in 1859. It is home to a variety of plants including orchids palms and ferns.
Constitution Hill,108,Historic Park,A historic hill located in the center of Johannesburg. It is home to a number of historical landmarks including the Union Buildings the Nelson Mandela Capture Site and the Voortrekker Monument.
Gold Reef City,108,Amusement Park,An amusement park located in the northern suburbs of Johannesburg. It is home to a number of rides and attractions including the Gold Reef City Theme Park the Apartheid Museum and the Orlando Towers.
Johannesburg Zoo,108,Zoo,A large zoo located in the northern suburbs of Johannesburg. It is home to over 2000 animals from over 200 species.
Table Mountain National Park,109,National Park,A UNESCO World Heritage Site with stunning views of the city and ocean.
Kirstenbosch National Botanical Garden,109,Botanical Garden,A beautiful garden with a variety of plants from all over the world.
Victoria & Alfred Waterfront,109,Urban Park,A vibrant waterfront area with shops restaurants and attractions.
Hangang River Park,110,Riverside Park,A long stretch of parkland along the Han River perfect for a stroll bike ride or picnic.
Insadong,110,Historic Park,A traditional Korean shopping street with a variety of shops restaurants and teahouses.
Gyeongbokgung Palace,110,Palace Park,One of the five grand palaces of the Joseon Dynasty.
N Seoul Tower,110,Viewpoint,A communications and observation tower with stunning views of the city.
Daejeon Expo Park,111,Urban Park,A large park with a variety of attractions including the World Expo Museum and the Expo Science Park.
Bukchon Hanok Village,111,Historic Park,A traditional Korean village with a variety of hanok (traditional Korean houses).
Daejeon Science Park,111,Research Park,A science park with a variety of museums research institutes and educational facilities.
Daegu Citizen's Park,112,Urban Park,A large park with a variety of attractions including the Daegu Zoo the Daegu Museum of Art and the Daegu Sports Complex.
Buk-gu Ecological Park,112,Forest,A forest park with a variety of hiking trails and natural attractions.
Daegu National Museum of Art,112,Museum,A museum with a collection of Korean and international art.
Parc de la Ciutadella,113,Urban Park,A large park with a variety of attractions including the Barcelona Zoo the Catalan Parliament and the Palau Nacional.
Montjuïc Park,113,Mountain Park,A mountain park with a variety of hiking trails and stunning views of the city.
Barceloneta Beach,113,Beach,A popular beach with a variety of amenities including restaurants bars and shops.
Las Ramblas,113,Boulevard,A lively pedestrian street with a variety of shops restaurants and performers.
Sagrada Família,113,Temple,An unfinished basilica by Antoni Gaudí.
Casa de Campo,114,Urban Park,The largest park in Madrid with a variety of activities and attractions.
Retiro Park,114,Urban Park,A beautiful park in the heart of Madrid with a lake gardens and a variety of sculptures.
Parque del Buen Retiro,114,Urban Park,A large park in the center of Madrid with a lake gardens and a variety of activities and attractions.
Alfonso XII Park,114,Urban Park,A large park in the center of Madrid with a lake gardens and a variety of activities and attractions.
Parque Juan Carlos I,114,Urban Park,A large park in the south of Madrid with a lake gardens and a variety of activities and attractions.
Al-Azhar Park,115,Urban Park,A large park in the center of Khartoum with a variety of activities and attractions.
Hilton Khartoum Corniche Park,115,Urban Park,A beautiful park along the Nile River with a variety of activities and attractions.
Al-Sahafah Park,115,Urban Park,A large park in the north of Khartoum with a variety of activities and attractions.
Al-Nil Park,115,Urban Park,A large park in the south of Khartoum with a variety of activities and attractions.
Al-Fateh Park,115,Urban Park,A large park in the east of Khartoum with a variety of activities and attractions.
Palmyra Park,116,Urban Park,A beautiful park in the center of Homs with a variety of activities and attractions.
Tishreen Park,116,Urban Park,A large park in the north of Homs with a variety of activities and attractions.
Al-Abassieh Park,116,Urban Park,A large park in the south of Homs with a variety of activities and attractions.
Al-Zahraa Park,116,Urban Park,A large park in the east of Homs with a variety of activities and attractions.
Al-Jalaa Park,116,Urban Park,A large park in the west of Homs with a variety of activities and attractions.
Daan Forest Park,117,Urban Park,A large park in the center of Taipei with a variety of activities and attractions.
Yangmingshan National Park,117,National park,A beautiful national park in the north of Taipei with a variety of activities and attractions.
Elephant Mountain,117,Mountain Park,A popular hiking spot in the north of Taipei with stunning views of the city.
Nangang Park,117,Urban Park,A large park in the south of Taipei with a variety of activities and attractions.
Zhongzheng Park,117,Urban Park,A large park in the center of Taipei with a variety of activities and attractions.
Chatuchak Park,118,Urban Park,A large park in the north of Bangkok with a variety of activities and attractions.
Lumphini Park,118,Urban Park,A large park in the center of Bangkok with a variety of activities and attractions.
Variety Garden,118,Urban Park,A small park in the center of Bangkok with a variety of activities and attractions.
Chinatown Park,118,Urban Park,A small park in the Chinatown district of Bangkok with a variety of activities and attractions.
Chatuchak Weekend Market,118,Market,A large weekend market in the north of Bangkok with a variety of goods and activities.
Gülhane Parkı,119,Urban Park,A large public park in the heart of Istanbul with gardens fountains and a museum.
Yıldız Parkı,119,Urban Park,A former palace garden now a public park with a lake a mosque and a museum.
Emirgan Parkı,119,Urban Park,A large park with gardens a lake and a tea garden.
Ankara Castle,120,Historic Park,A 10th-century castle that offers stunning views of the city.
Atatürk Forest Park,120,Forest,A large forest park with hiking trails a lake and a zoo.
Ankara Botanical Garden,120,Botanical Garden,A garden with over 10000 species of plants from around the world.
Adana Atatürk Parkı,121,Urban Park,A large public park with gardens a lake and a museum.
Sabancı Merkez Camii Parkı,121,Urban Park,A park with a mosque a library and a museum.
Karataş Beach Parkı,121,Beach,A beach park with a long stretch of sand and clear water.
Regent's Park,122,Urban Park,A large park in the heart of London with gardens a lake and a zoo.
Hyde Park,122,Urban Park,A large park in the heart of London with gardens a lake and a Speakers' Corner where people can freely express their views.
Greenwich Park,122,Urban Park,A park in Greenwich with a view of the Prime Meridian and the Royal Observatory.
Birmingham Botanical Gardens,123,Botanical Garden,A garden with over 15000 species of plants from around the world.
Cadbury World,123,Amusement Park,A theme park based on the history of Cadbury chocolate.
Kedleston Hall,123,Historic Park,A 17th-century country house with gardens and a park.
Central Park,125,Urban Park,A large urban park in the borough of Manhattan New York City United States. Central Park is the most visited urban park in the United States with 40 million visitors in 2013 and one of the most filmed locations in the world.
Washington Square Park,125,Square,A 9.75-acre public park in the Greenwich Village neighborhood of Lower Manhattan New York City. One of the best known of New York City's public parks it is an icon as well as a meeting place and center for cultural activity.
The High Line,125,Urban Park,A linear park elevated above a former railway line running through the Lower West Side of Manhattan New York City. The High Line was created by the Friends of the High Line an organization formed in 1999 to advocate for the park's creation. The park opened in 2009 and has since become one of the most popular tourist attractions in New York City.
Bryant Park,125,Urban Park,A 9.6-acre public park located in the heart of Midtown Manhattan New York City. Bryant Park is known for its beautiful gardens fountains and food kiosks. It is also home to the New York Public Library the Rose Center for Earth and Space and the Bryant Park Winter Village.
Washington Monument,124,Monument,An obelisk on the National Mall in Washington D.C. built to commemorate George Washington once the commander-in-chief of the Continental Army and the first president of the United States. The monument is made of marble granite and bluestone gneiss and it stands 555 feet tall. It was completed in 1884 and is one of the most iconic landmarks in Washington D.C.
Lincoln Memorial,124,Memorial,A neoclassical memorial on the National Mall in Washington D.C. built to honor the memory of Abraham Lincoln the 16th president of the United States. The memorial is composed of a large marble temple with a seated Lincoln statue inside. It was completed in 1922 and is one of the most popular tourist destinations in Washington D.C.
Thomas Jefferson Memorial,124,Memorial,A neoclassical memorial on the National Mall in Washington D.C. built to honor the memory of Thomas Jefferson the 3rd president of the United States. The memorial is composed of a large dome with a seated Jefferson statue inside. It was completed in 1943 and is one of the most popular tourist destinations in Washington D.C.
Smithsonian National Air and Space Museum,124,Museum,A museum of aviation and space exploration located on the National Mall in Washington D.C. The museum is part of the Smithsonian Institution and is one of the most popular tourist destinations in Washington D.C. It houses a large collection of aircraft spacecraft and other artifacts related to aviation and space exploration.
Smithsonian National Museum of Natural History,124,Museum,A natural history museum located on the National Mall in Washington D.C. The museum is part of the Smithsonian Institution and is one of the most popular tourist destinations in Washington D.C. It houses a large collection of natural history specimens including dinosaurs animals plants and minerals.
Grant Park,126,Urban Park,A large park in the Loop with Buckingham Fountain Millennium Park and the Art Institute of Chicago.
Lincoln Park,126,Urban Park,A large park in the Lincoln Park neighborhood with the Lincoln Park Zoo Peggy Notebaert Nature Museum and Lincoln Park Conservatory.
Lake Michigan,126,Lakeside Park,The largest lake in the Great Lakes and a popular spot for swimming boating and fishing.
Millenium Park,126,Urban Park,A modern park in the Loop with the Cloud Gate sculpture Jay Pritzker Pavilion and Lurie Garden.
Magnificent Mile,126,Boulevard,A popular shopping and dining district in the Loop.
The Field Museum,126,Museum,A natural history museum with exhibits on dinosaurs ancient Egypt and other topics.
The Art Institute of Chicago,126,Museum,An art museum with a large collection of paintings sculptures and other works of art.
Willis Tower,126,Viewpoint,A skyscraper with an observation deck that offers panoramic views of the city.
Navy Pier,126,Amusement Park,An amusement park with rides games and restaurants.
Museum of Science and Industry,126,Museum,A science museum with interactive exhibits on a variety of topics.
Jungle Island,127,Zoo,A zoo with over 2000 animals from around the world.
Vizcaya Museum and Gardens,127,Botanical Garden,A museum and gardens with a collection of European-style gardens.
South Beach,127,Beach,A popular beach with white sand and clear water.
Little Havana,127,Square,A neighborhood with a large Cuban population.
Calle Ocho,127,Boulevard,A popular street in Little Havana with shops restaurants and music.
Pérez Art Museum Miami,127,Museum,An art museum with a collection of modern and contemporary art.
Frost Science Museum,127,Museum,A science museum with interactive exhibits on a variety of topics.
Philip and Patricia Frost Museum of Science,127,Museum,A science museum with interactive exhibits on a variety of topics.
Piedmont Park,128,Urban Park,A large park in the Midtown Atlanta neighborhood with the Atlanta Botanical Garden the Atlanta Zoo and the Fox Theatre.
Centennial Olympic Park,128,Urban Park,A park built for the 1996 Summer Olympics with the Olympic Flame the World of Coca-Cola and the Georgia Aquarium.
Martin Luther King Jr. National Historic Site,128,Historic Park,A park with the Martin Luther King Jr. Memorial the Ebenezer Baptist Church and the King Center.
Atlanta Botanical Garden,128,Botanical Garden,A botanical garden with a collection of plants from around the world.
Atlanta Zoo,128,Zoo,A zoo with over 1200 animals from around the world.
Fox Theatre,128,Palace Park,A historic theater that hosts a variety of performances including concerts plays and movies.
High Museum of Art,128,Museum,An art museum with a collection of paintings sculptures and other works of art.
Center for Puppetry Arts,128,Museum,A museum with a collection of puppets from around the world.
World of Coca-Cola,128,Museum,A museum that tells the story of Coca-Cola and its history.
Klyde Warren Park,129,Urban Park,A 5.2-acre deck park built over a freeway in downtown Dallas.
White Rock Lake Park,129,Lakeside Park,A 1870-acre park with a lake trails and a golf course.
Dallas Arboretum and Botanical Garden,129,Botanical Garden,A 66-acre garden with a variety of plants and flowers.
Fort Worth Zoo,129,Zoo,A zoo with over 5000 animals from around the world.
Grapevine Vintage Railroad,129,Historic Park,A historic railroad that offers train rides through the countryside.
Fairmount Park,130,Urban Park,A 9100-acre park with a variety of attractions including the Philadelphia Museum of Art and the Please Touch Museum.
The Morris Arboretum of the University of Pennsylvania,130,Botanical Garden,A 198-acre garden with a variety of plants and flowers.
The Philadelphia Zoo,130,Zoo,A zoo with over 1300 animals from around the world.
Camden Waterfront,130,Riverside Park,A waterfront park with a variety of attractions including the Adventure Aquarium and the BB&T Pavilion.
The Betsy Ross House,130,Historic Park,The house where Betsy Ross is said to have sewn the first American flag.
Boston Common,131,Urban Park,The oldest public park in the United States with a variety of attractions including the State House and the Park Street Church.
Public Garden,131,Urban Park,A 24-acre park with a variety of flowers and trees including the famous Swan Boats.
Fenway Park,131,Ballpark,Home of the Boston Red Sox.
Museum of Fine Arts,131,Museum,A museum with a vast collection of art from around the world.
Isabella Stewart Gardner Museum,131,Museum,A museum with a collection of European art.
Golden Gate Park,132,Urban Park,One of the largest urban parks in the world with gardens lakes and a Japanese Tea Garden.
Alcatraz Island,132,Island Park,Former federal prison and now a popular tourist destination.
Fisherman's Wharf,132,Seaside Park,A popular tourist destination with seafood restaurants shops and attractions.
Chinatown,132,Historic Park,The oldest Chinatown in North America with a vibrant community and delicious food.
Coit Tower,132,Viewpoint,A 210-foot tower with panoramic views of the city.
Twin Peaks,132,Viewpoint,A popular spot for hiking and taking in views of the city.
Palace of Fine Arts,132,Historic Park,A beautiful and iconic building that is a popular tourist destination.
Balboa Park,133,Urban Park,One of the largest urban parks in the United States with museums gardens and a zoo.
Mission Beach,133,Beach,A popular beach destination with a boardwalk amusement park and restaurants.
La Jolla Cove,133,Beach,A beautiful cove with crystal-clear water and tide pools.
Torrey Pines State Reserve,133,State Park,A stunning coastal park with hiking trails beaches and a Torrey pine forest.
San Diego Zoo,133,Zoo,One of the world's largest and most popular zoos.
San Diego Zoo Safari Park,133,Zoo,A safari park with over 3500 animals from all over the world.
SeaWorld San Diego,133,Amusement Park,An amusement park with marine life shows and attractions.
Balboa Park Botanical Garden,133,Botanical Garden,A beautiful garden with over 1700 plant species.
Japanese Friendship Garden,133,Garden,A beautiful Japanese garden with a koi pond tea house and waterfall.
Children's Pool,133,Beach,A popular beach destination for families with young children.
Happy Hollow Park & Zoo,134,Zoo,A small zoo with a variety of animals including monkeys bears and lions.
Alum Rock Park,134,State Park,A large state park with hiking trails waterfalls and a reservoir.
Almaden Quicksilver County Park,134,County Park,A historic park with hiking trails a museum and a former mercury mine.
Stevens Creek County Park,134,County Park,A large county park with hiking trails a lake and a redwood forest.
Guadalupe River Park,134,River Park,A beautiful river park with hiking trails a bike path and a playground.
San Jose Flea Market,134,Market,A large flea market with a variety of vendors selling everything from antiques to electronics.
Hermann Park,135,Urban Park,A 445-acre urban park in Houston Texas United States within the Houston Museum District.
Discovery Green,135,Urban Park,A 12-acre public park in downtown Houston Texas United States.
Memorial Park,135,Urban Park,A 1554-acre urban park in Houston Texas United States.
Miller Outdoor Theatre,135,Urban Park,An outdoor amphitheater in Houston Texas United States.
The Houston Zoo,135,Zoo,A zoo in Houston Texas United States.
The Houston Arboretum and Nature Center,135,Urban Park,A 150-acre urban park in Houston Texas United States.
Encanto Park,136,Urban Park,A 1200-acre urban park in Phoenix Arizona United States.
Desert Botanical Garden,136,Botanical Garden,A botanical garden in Phoenix Arizona United States.
Papago Park,136,Urban Park,A 1280-acre urban park in Phoenix Arizona United States.
Saguaro National Park,136,National park,A national park in the Sonoran Desert of Arizona United States.
Phoenix Zoo,136,Zoo,A zoo in Phoenix Arizona United States.
Belle Isle Park,137,Urban Park,A 1278-acre urban park in Detroit Michigan United States.
The Detroit Zoo,137,Zoo,A zoo in Detroit Michigan United States.
Canary Garden Park,137,Urban Park,A 14-acre urban park in Detroit Michigan United States.
Eastern Market,137,Market,An outdoor market in Detroit Michigan United States.
The Green,137,Urban Park,A 1.2-acre urban park in Detroit Michigan United States.
Bicentennial Capitol Mall State Park,141,Urban Park,A 10-acre urban park that is home to the State Capitol the Bicentennial Capitol Mall State Park is a popular destination for visitors and locals alike. The park features a variety of amenities including a playground a picnic area a walking trail and a dog park.
Centennial Park,141,Urban Park,Centennial Park is a 132-acre urban park located in the heart of Nashville. The park is home to the Parthenon a full-scale replica of the Parthenon in Athens Greece. Centennial Park also features a playground a picnic area a walking trail and a dog park.
Belle Meade Plantation,141,Historic Park,Belle Meade Plantation is a historic plantation located in Nashville. The plantation was built in 1807 and is now a museum that offers tours of the house the grounds and the slave quarters. Belle Meade Plantation is also home to a working horse farm.
Nashville Zoo,141,Zoo,The Nashville Zoo is a zoo located in Nashville. The zoo is home to over 4000 animals including lions tigers bears elephants and gorillas. The Nashville Zoo is also home to a variety of educational programs and exhibits.
Alisher Navoi Park,142,Urban Park,Alisher Navoi Park is a 12-hectare urban park located in the center of Tashkent. The park is named after the famous 15th-century poet Alisher Navoi. Alisher Navoi Park features a variety of amenities including a playground a picnic area a walking trail and a lake.
