The Fish Market,133,30,Casual seafood restaurant with a large selection of fresh fish
George's at the Cove,133,50,Fine dining seafood restaurant with stunning views of the Pacific Ocean
The Oceanaire Seafood Room,133,40,Upscale seafood restaurant with a focus on fresh fish and shellfish
San Pedro Square Market,134,20,Food hall with a variety of vendors serving a variety of cuisines
Original Joe's,134,30,Italian restaurant that has been serving San Jose for over 100 years
Armadillo Willy's,134,20,Tex-Mex restaurant with a lively atmosphere
The Original Ninfa's on Navigation,135,30,Tex-Mex restaurant that is known for its fajitas
Hugo's,135,40,Fine dining Tex-Mex restaurant with a focus on fresh ingredients
Brennan's,135,50,New Orleans-inspired restaurant with a focus on classic Creole cuisine
El Charro Cafe,136,15,Authentic Mexican food in a historic building.
The Mission,136,18,California-style Mexican food with a large outdoor patio.
Z'Tejas Southwestern Grill,136,20,Upscale Southwestern cuisine with a lively bar scene.
Buddy's Pizza,137,15,Detroit-style pizza with a thick crust and generous toppings.
Loui's Pizza House,137,12,Authentic Detroit-style pizza in a casual setting.
Green Dot Stables,137,10,Fast-casual Detroit-style pizza with a variety of toppings.
Elway's,138,30,Steakhouse with a celebrity chef and a lively bar scene.
The Kitchen,138,25,Modern American cuisine with a focus on locally-sourced ingredients.
Lola,138,20,Spanish tapas and small plates in a lively atmosphere.
Fonda San Miguel,139,25,Upscale Mexican restaurant with a focus on traditional dishes
Biga on the Banks,139,20,Italian restaurant with a riverfront view
The Original Mexican Restaurant,139,15,Casual Mexican restaurant with a wide variety of dishes
Ivar's Acres of Clams,140,20,Clam chowder and seafood restaurant with a waterfront location
The Crab Pot,140,25,Seafood restaurant with a variety of seafood dishes
Canlis,140,50,Fine dining restaurant with a tasting menu
The Southern Steak & Oyster,141,30,Steakhouse with a focus on Southern cuisine
Arnold's Country Kitchen,141,15,Casual Southern restaurant with a focus on comfort food
The Palm,141,35,Steakhouse with a focus on classic American cuisine
Chashlik House,142,10,Uzbek restaurant serving grilled meats plov and other traditional dishes.
Laziz Usta,142,15,Restaurant serving traditional Uzbek cuisine in a modern setting.
Shahriston,142,20,Upscale restaurant serving traditional Uzbek cuisine in a historic setting.
Pho 24,143,5,Chain restaurant serving Vietnamese pho noodle soup.
Bun Cha Huong Lien,143,10,Casual restaurant serving Vietnamese grilled pork and noodle dishes.
Bun Bo Hue An Nam,143,15,Restaurant serving Vietnamese beef noodle soup from Hue.
Quan An Ngon,144,5,Casual restaurant serving Vietnamese street food.
Pho Thin,144,10,Restaurant serving Vietnamese pho noodle soup.
Bun Cha Huong Que,144,15,Restaurant serving Vietnamese grilled pork and noodle dishes.
O Thanasis,145,10,Traditional Greek taverna serving grilled meats seafood and meze dishes.
Manos,145,15,Upscale Greek restaurant serving modern takes on traditional dishes.
Strofi,145,20,Fine-dining Greek restaurant with a focus on seafood.
The Counter,146,15,Build-your-own burger chain with a wide variety of toppings and sauces.
Umami Burger,146,20,Modern Japanese-inspired burger joint with a focus on umami flavor.
In-N-Out Burger,146,10,California-based fast food chain known for its fresh made-to-order burgers.
The Flying Goat,147,15,Cozy coffee shop and restaurant with a focus on local organic ingredients.
The Yards Bruncheon,147,20,Farm-to-table restaurant with a seasonal menu and a large outdoor patio.
Dough Zone,147,15,Dumpling house serving up a variety of traditional and creative dumplings.
