Museo de la Nación Guaraní,98,Ethnic,A museum dedicated to the culture of the Guaraní people.
National Museum of the Philippines,99,History,A museum with a collection of artifacts from the Philippines.
National Museum of Anthropology,99,Ethnic,A museum with a collection of artifacts from the Philippines.
National Museum of Fine Arts,99,Art,A museum with a collection of art from the Philippines.
National Museum of Natural History,99,Science,A museum with a collection of natural history specimens from the Philippines.
Lisbon Oceanário,100,Science,The largest aquarium in Europe.
Museu Nacional de Arte Antiga,100,Art,A museum of Portuguese and European art.
Palácio da Ajuda,100,Historic House,The former royal palace of Portugal.
Museu Nacional dos Coches,100,Transportation,A museum of Portuguese carriages and coaches.
Museu de Arte Popular,100,Ethnic,A museum of Portuguese folk art.
Museu Nacional de Etnologia,100,Ethnic,A museum of the cultures of Africa
Museu da Marioneta,100,Children's,A museum of puppets and marionettes.
San Juan Museum and Library,101,History,A museum with a collection of artifacts from San Juan.
San Juan Fire Museum,101,Firefighting,A museum dedicated to the history of firefighting in San Juan.
San Juan Fun Park,101,Amusement,An amusement park with rides games and food.
State Tretyakov Gallery,102,Art,The State Tretyakov Gallery is an art museum in Moscow
The Pushkin State Museum of Fine Arts,102,Art,The Pushkin State Museum of Fine Arts is an art museum in Moscow
The Hermitage Museum,102,Art,The Hermitage Museum is a museum of art and applied arts in Saint Petersburg
The State Historical Museum of Russia,102,History,The State Historical Museum of Russia is a museum in Moscow
The Kremlin Armoury,102,History,The Kremlin Armoury is a museum in Moscow
The Museum of the History of Religion,102,History,The Museum of the History of Religion is a museum in Moscow
Hermitage Museum,103,Art, A national museum dedicated to the arts and history of the Netherlands
The Ural State Museum of Fine Arts,104,Art,The Ural State Museum of Fine Arts is an art museum in Ekaterinburg
The Museum of Local Lore,104,History,The Museum of Local Lore is a museum in Ekaterinburg
The Museum of the History of Mining,104,History,The Museum of the History of Mining is a museum in Ekaterinburg
The National Museum of Riyadh,105,Art,The National Museum of Riyadh is a museum in Riyadh
The Mada'in Saleh Museum,105,History,The Mada'in Saleh Museum is a museum in Mada'in Saleh
The Royal Saudi Air Force Museum,105,Military,The Royal Saudi Air Force Museum is a museum in Riyadh
The Children's Museum of Riyadh,105,Children's,The Children's Museum of Riyadh is a museum in Riyadh
Jeddah Modern Art Museum,106,Art,A museum of modern and contemporary art in Jeddah Saudi Arabia.
Jeddah Islamic Art Museum,106,Art,A museum of Islamic art in Jeddah Saudi Arabia.
Jeddah Regional Museum,106,History,A museum of the history of Jeddah Saudi Arabia.
Al-Balad Museum,106,Historic House,A museum of the historic district of Al-Balad in Jeddah Saudi Arabia.
Al-Turaif Museum,106,Historic House,A museum of the historic district of Al-Turaif in Jeddah Saudi Arabia.
Singapore Art Museum,107,Art,A museum of modern and contemporary art in Singapore.
National Museum of Singapore,107,History,A museum of the history of Singapore.
Asian Civilisations Museum,107,Ethnic,A museum of the cultures of Asia.
Lee Kong Chian Natural History Museum,107,Science,A museum of natural history in Singapore.
Science Centre Singapore,107,Science,A science museum in Singapore.
Apartheid Museum,108,History,A museum that tells the story of apartheid in South Africa.
Gold Reef City,108,Amusement,A theme park that is set in a gold mining town.
National Museum,108,History,A museum that houses a collection of over 90
South African Museum,108,History,A museum that houses a collection of over 9 million objects
Iziko South African Museum,109,History,A museum that houses a collection of over 9 million objects
Victoria & Alfred Waterfront,109,Amusement,A waterfront complex that is home to shops
Table Mountain,109,Science,A mountain that is located in Cape Town and is one of the most popular tourist destinations in South Africa.
Cape Town Museum,109,History,A museum that houses a collection of over 100
South African Jewish Museum,109,History,A museum that tells the story of the Jewish community in South Africa.
Gyeongbokgung Palace,110,Historic House,The main royal palace of the Joseon dynasty.
National Museum of Korea,110,Art,The largest museum in South Korea.
National Folk Museum of Korea,110,Ethnic,A museum dedicated to the folk culture of Korea.
War Memorial of Korea,110,Military,A museum dedicated to the Korean War.
Seoul Olympic Park,110,Multiple,A park that was built for the 1988 Summer Olympics.
Dongdaemun Design Plaza (DDP),110,Art,A cultural complex that houses museums
Lotte World,110,Amusement,An indoor theme park.
Daejeon Museum of Art,111,Art,A museum of modern and contemporary art in Daejeon South Korea.
Daejeon National Science Museum,111,Science,A science museum in Daejeon South Korea.
Daejeon Railway Museum,111,Transportation,A museum of the history of railways in Daejeon South Korea.
Daegu Art Museum,112,Art,A museum of modern and contemporary art in Daegu South Korea.
Daegu Natural Science Museum,112,Science,A science museum in Daegu South Korea.
Daegu War Memorial,112,Military,A museum of the Korean War in Daegu South Korea.
Barcelona Museum of Contemporary Art,113,Art,A museum of modern and contemporary art in Barcelona Spain.
Barcelona Museum of History,113,History,A museum of the history of Barcelona Spain.
Casa Milà,113,Historic House,A historic house designed by Antoni Gaudí in Barcelona Spain.
Casa Batlló,113,Historic House,A historic house designed by Antoni Gaudí in Barcelona Spain.
Park Güell,113,Botanic Garden,A public park designed by Antoni Gaudí in Barcelona Spain.
Prado Museum,114,Art, A modern museum displaying the archaeological findings of the Acropolis of Athens
Khartoum National Museum,115,History,A museum of the history of Sudan in Khartoum Sudan.
Al-Fateh Islamic Heritage Museum,115,Art,A museum of Islamic art in Khartoum Sudan.
Homs Museum,116,History,A museum of the history of Homs Syria.
Taipei Fine Arts Museum,117,Art,A museum of modern and contemporary art in Taipei Taiwan.
National Palace Museum,117,Art,A museum of Chinese art in Taipei Taiwan.
Bangkok National Museum,118,History,A museum of the history of Thailand in Bangkok Thailand.
Jim Thompson House,118,Historic House,A historic house designed by Jim Thompson in Bangkok Thailand.
Istanbul Archaeology Museums,119,History,A museum complex that houses artifacts from the ancient world.
Topkapi Palace,119,Historic House,The former palace of the Ottoman sultans.
Sultanahmet Mosque,119,History,A mosque that was built in the 17th century.
Blue Mosque,119,History,A mosque that was built in the 17th century.
Grand Bazaar,119,Market,A covered market that is one of the largest in the world.
Dolmabahçe Palace,119,Historic House,The last palace of the Ottoman sultans.
Ankara Museum of Anatolian Civilizations,120,History,A museum of the history of Anatolia in Ankara Turkey.
Adana Archaeology Museum,121,History,The museum houses a collection of artifacts from the region's history including sculptures pottery and jewelry.
Adana Museum of Mosaics,121,Art,The museum houses a collection of mosaics from the Roman and Byzantine periods.
Adana Toy Museum,121,Children's,The museum houses a collection of toys from around the world.
Adana Science and Technology Museum,121,Science,The museum has interactive exhibits on science and technology.
Adana Atatürk Museum,121,History,The museum is dedicated to the life and work of Mustafa Kemal Atatürk the founder of the Republic of Turkey.
British Museum,122,History, One of the world's largest art museums
Buckingham Palace,122,Historic House, A world-renowned institution showcasing over 8 million objects of cultural and historical significance from all continents and periods.
Imperial War Museum,122,Military, The largest and most comprehensive museum of pre-Columbian art and artifacts in the world
British Library,122,Library, A museum dedicated to the study of cultures from around the world
Science Museum,122,Science, One of the largest libraries in the world
Madame Tussauds,122,Wax, A museum dedicated to the history and practice of science
Birmingham Museum and Art Gallery,123,Art,The museum has a collection of art from around the world including paintings sculptures and ceramics.
Birmingham Museum of Natural History,123,Science,The museum has exhibits on natural history including dinosaurs animals and plants.
Cadbury World,123,History,The museum is dedicated to the history of Cadbury the famous chocolate company.
The Barber Institute of Fine Arts,123,Art,The museum has a collection of European paintings sculptures and decorative arts.
The Ikon Gallery,123,Art,The gallery shows contemporary art from around the world.
African American Civil War Memorial Museum,124,Ethnic,History of the African American soldiers and sailors who fought for the Union in the United States Civil War
American University Museum,124,Art,"Regional, national, and international contemporary art"
Anacostia Community Museum,124,Ethnic,Local history and culture
Anderson House,124,Historic house,"Early 1900s palatial residence with period furnishings, Society artifacts, portraits, armaments, and personal artifacts of Revolutionary War soldiers"
Art Museum of the Americas,124,Art,Museum for modern and contemporary Latin American and Caribbean art
Arts and Industries Building,124,Science,A national space to explore ideas and questions about the future
Arthur M. Sackler Gallery,124,Art,"Include Chinese, Indian, Korean and Japanese paintings, photography, contemporary ceramics from China, 19th- and 20th-century Japanese prints, contemporary Japanese pottery, Persian and Islamic paintings and manuscripts"
Charles Sumner School,124,History,One of the first public school buildings erected for the education of Washington's black community
Chinese American Museum DC,124,History,A new museum focused on the history
Clara Barton Missing Soldiers Office Museum,124,History,Apartment where Clara Barton lived throughout the Civil War that was her home base for her work as the angel of the battlefield. After the war
DAR Museum,124,Art,"Features 30 period rooms of decorative arts including furniture, silver, paintings, ceramics, textiles, toys, quilts"
Decatur House,124,Historic house,Early 19th-century house with exhibits about the White House. Currently closed for tours.
Dumbarton House,124,Historic house,Early 19th century period house and headquarters
Dumbarton Oaks Research Library and Collection,124,Library,Exhibits of Byzantine and Pre-Columbian art and European masterpieces from its collections
Folger Shakespeare Library,124,Library,Exhibits from its collections about William Shakespeare
Ford's Theatre National Historic Site,124,History,"Site of assassination of President Abraham Lincoln, includes theater presentation, Lincoln museum, and Petersen House where he was taken"
Freer Gallery of Art,124,Art,"Asian art including East Asia, South Asia, Southeast Asia, the Islamic world, the ancient Near East, and ancient Egypt, as well as a significant collection of American art"
Frederick Douglass National Historic Site,124,Historic house,"Home and estate of Frederick Douglass, one of the most prominent African Americans of the 19th century"
General Federation of Women's Clubs Headquarters,124,Historic house,"Tours of the social clubhouse headquarters, changing exhibits of art, photographs and artifacts from its collections"
George Washington University Art Galleries,124,Art,"Two galleries, includes painting, sculpture, and photographs, ranging from rare historic pieces to Washingtoniana and Americana to modern art"
Georgetown University Art Galleries,124,Art,Located in the Walsh building and around the Georgetown campus
German-American Heritage Museum of the USA,124,Ethnic,"German-American history and culture, housed in a Victorian townhouse"
Heurich House Museum,124,Historic house,Gilded Age mansion with early household innovations
"Hillwood Estate, Museum & Gardens",124,Art,"Estate and gardens of Marjorie Merriweather Post, rooms decorated with her collections of 18th- and 19th-century French art, china and art treasures from Imperial Russia"
Hirshhorn Museum and Sculpture Garden,124,Art,Contemporary and modern art
"Historical Society of Washington, D.C.",124,Library,Exhibits of the city's history from its collections
Howard University Gallery of Art,124,Art,"Located in Childers Hall, home of the Fine Arts Division of the College of Arts and Sciences"
Interior Museum,124,History,"Activities of the agencies of the United States Department of the Interior, including the National Park Service, Bureau of Indian Affairs, Bureau of Land Management, Bureau of Reclamation, United States Fish and Wildlife Service and United States Geological Survey"
International Spy Museum,124,History,"Espionage history, artifacts, famous figures"
Kreeger Museum,124,Art,"19th- and 20th-century paintings and sculptures by internationally known artists, works by local Washington artists, traditional west and central African art"
Laogai Museum,124,History,This museum confronts the tragic legacy of China's Laogai system of forced labor prisons.
L. Ron Hubbard House,124,Historic house,Residence of Scientology founder L. Ron Hubbard from 1955 until 1959
Library of Congress,124,Library,"Exhibits from its collections in American history, culture and art"
Lillian & Albert Small Jewish Museum,124,History,"History of the local Jewish community; preserves the oldest synagogue building in the Washington, D.C., area; operated by the Jewish Historical Society of Greater Washington"
Lincoln Memorial,124,History,Includes displays about the building of the Memorial and some of Lincoln's phrases
Madame Tussauds Washington D.C.,124,Wax,"Wax figures of media celebrities, Presidents, political figures, historical figures, sports stars and more"
Mary McLeod Bethune Council House National Historic Site,124,Historic house,Home of educator and civil rights leader Mary McLeod Bethune
Meridian House,124,Art,"Exhibitions of paintings, photographs, sculptures, videos, and crafts that reflect various aspects of American culture to encourage foreign understanding"
Museum of the Bible,124,History,"https://www.museumofthebible.org/.  Documents the narrative, history and impact of the Bible."
National Air and Space Museum,124,Science,"History and science of aviation and spaceflight, as well as planetary science and terrestrial geology and geophysics"
National Archives,124,History,"Exhibits from its collections including the Declaration of Independence, the Constitution, the Bill of Rights, and a copy of the 1297 Magna Carta confirmed by Edward I"
National Bonsai and Penjing Museum,124,History,"Located on the campus of the United States National Arboretum, Bonsai and Penjing botanical specimens and displays"
National Building Museum,124,Art,"Exhibits about architecture, design, engineering, construction, and urban planning"
National Children's Museum,124,Children's,"Serves children up to age 12 and their families through interactive exhibits exploring science, technology, engineering, art, and math."
National Deaf Life Museum,124,History,Permanent and rotating exhibits chronicling deaf culture and history
National Gallery of Art,124,Art,"Paintings, drawings, prints, photographs, sculpture, medals, and decorative arts that trace the development of Western Art from the Middle Ages to the present"
National Geographic Museum,124,History,"Operated by the National Geographic Society, changing exhibits of photography, natural history, culture and history"
National Guard Memorial Museum,124,Military,History of the National Guard of the United States from the Revolutionary War era to post-9/11 era
National Law Enforcement Museum,124,History,Dedicated to telling the story of American law enforcement by providing visitors a â€œwalk in the shoesâ€ experience. The interactive exhibits and insightful programs are intended to expand and enrich the relationship shared by law enforcement and the community.
National Museum of African American History and Culture,124,Ethnic,"National museum devoted to the documentation of African American life, history, and culture. Opened September 24, 2016."
National Museum of African Art,124,Art,"African art and culture, includes paintings, musical instruments, sculpture, jewelry, regalia, textiles, pottery"
National Museum of American History,124,History,"American social, political, cultural, scientific and military history"
National Museum of the American Indian,124,Ethnic,"Life, languages, literature, history and arts of the Native Americans of the Western Hemisphere"
National Museum of American Jewish Military History,124,History,Jewish Americans who served in the armed forces
National Museum of Natural History,124,History,"Galleries include paleontology, geology, mammals, human origins, insects, ocean life, gems and minerals, Western, African and Korean cultures"
National Museum of Women in the Arts,124,Art,"Women's achievements in the visual, performing and literary arts"
National Portrait Gallery,124,History,Images and history of famous individual Americans
National Postal Museum,124,History,History of the United States Postal Service and of mail service around the world
The Octagon House,124,Historic house,Early 19th-century townhouse
Old Korean Legation Museum,124,Historic house,Late 19th-century townhouse that served as the Korean legation from 1889 to 1905.
Old Stone House,124,Historic house,"Mid 18th century period house, the oldest unchanged building in Washington, D.C."
O Street Museum Foundation,124,Art,"The collection rotates and changes daily and includes art, music, architecture, memorabilia, manuscripts, sculpture and other items that promote exploration of the creative process."
The Phillips Collection,124,Art,American and European impressionist and modern art
Planet Word,124,Art,Language and words
President Lincoln's Cottage at the Soldiers' Home,124,Historic house,Cottage retreat of President Abraham Lincoln and other Presidents
Renwick Gallery,124,Art,American craft and decorative arts from the 19th century to the 21st century
Rubell Museum DC,124,Art,"Washington, D.C. satellite of the Miami-based Rubell Museum"
Saint John Paul II National Shrine,124,History,Life and papacy of Pope John Paul II and the history of Catholic heritage in North America
Salve Regina Gallery,124,Art,Part of Catholic University of America
House of the Temple,124,History,"Masonic principles of personal, social and intellectual freedom, artifacts of American history, Masonic regalia and memorabilia"
S. Dillon Ripley Center,124,History,"Exhibits of art, photography"
Belmontâ€“Paul Women's Equality National Monument,124,History,U.S. women's suffrage and equal-rights movements
Smithsonian American Art Museum,124,Art,American art that covers all regions and art movements found in the United States
Textile Museum,124,History,"Textiles from around the world including rugs, clothing, located at George Washington University"
Tudor Place,124,Historic house,"Mansion with European and American decorative arts including American silver, porcelain, furniture, glassware, sculpture, portraits, prints, and textiles"
United States Capitol,124,History,Tours of the building
United States Capitol Visitor Center,124,History,History of the U.S. Capitol and Congress
United States Holocaust Memorial Museum,124,History,History of the Holocaust in Europe
National Museum of the United States Navy,124,Military,"History of the U.S. Navy from the American Revolution to the present, naval artifacts, models, documents and fine art"
Washington Monument,124,History,NULL
White House,124,Historic house,"Official state residence of the president of the United States, tours by advance reservation"
The Wilderness Society Gallery,124,Art,"Exhibits from its collections, including photos by Ansel Adams"
Woman's National Democratic Club Museum,124,Historic house,"website, political memorabilia, artwork, and photographs in the Whittemore House"
Woodrow Wilson House,124,Historic house,Home of President Woodrow Wilson after he left office
African Burial Ground National Monument,125,History,Visitor center and memorial to an 18th-century African-American slave burial ground
A.I.R. Gallery,125,Art,Contemporary art by female artists
Alice Austen House,125,Historic house,"Home of photographer Alice Austen, also features photography exhibitions"
American Academy of Arts and Letters,125,Art,"Exhibitions of its members in American literature, music, and art, also recreated studio of composer Charles Ives"
American Folk Art Museum,125,Art,American folk art
American Museum of Natural History,125,History,The world's largest natural history museum. Includes Rose Center for Earth and Space
American Numismatic Society Museum,125,Culture,Exhibits of coins and medals from all periods and cultures
Americas Society,125,Art,"Exhibits of historic and contemporary art from Latin America, the Caribbean, and Canada"
Aperture Foundation,125,Media,Exhibitions dedicated to contemporary and classic photography
Artists Space,125,Art,Non-profit contemporary art gallery
Asia Society,125,Art,Features historic and contemporary Asian art and decorative items
Austrian Cultural Forum New York,125,Culture,Culture center with art exhibition gallery
Bard Graduate Center,125,Art,"Annually organizes two to three exhibitions related to decorative arts, architecture, and design"
Bartow-Pell Mansion,125,Historic house,Mid-19th-century period mansion and gardens
Bayside Historical Society,125,History,Located in the Officer's Club in Fort Totten
Bernard Museum of Judaica,125,Ethnic,"Located in Temple Emanu-El, Jewish art, religious ornaments, and Temple memorabilia"
Billiou-Stillwell-Perine House,125,Historic house,"17th-century Dutch colonial house, operated by Historic Richmond Town"
Brooklyn Navy Yard Center at BLDG 92,125,Multiple,"website, history of the former Navy yard, tours, plans for its future, exhibits of local art, photography, history"
Bowne House,125,Historic house,"Oldest house in Queens, dates back to the mid-1600s"
BRIC House,125,Art,Contemporary art and new media
Bronx Children's Museum,125,Children's,
Bronx Museum of the Arts,125,Art,Focuses on contemporary and 20th-century art
Bronx River Art Center,125,Art,website
Brooklyn Botanic Garden,125,Botanic Garden,Includes a bonsai museum and art gallery in the conservatory
Brooklyn Children's Museum,125,Children's,
Brooklyn Museum,125,Art,"Collections include American art, Egyptian, Classical, and Ancient Near Eastern art, feminist, European, and art of the Pacific Islands"
Castle Clinton National Monument,125,History,"Fort that contains a museum that is administered by the National Park Service, and is a departure point for visitors to the Statue of Liberty and Ellis Island"
Center for Architecture,125,Art,"Exhibits of architecture, urban planning, urban design, and environmental planning"
Center for Art and Culture of Bedford-Stuyvesant,125,Art,"website, cultural and performing arts center with the Skylight Gallery for visual art"
Center for Brooklyn History,125,History,History and culture of Brooklyn
Center for Jewish History,125,Ethnic,Jewish history and culture around the world
Chaim Gross Studio Museum,125,Art,"Operated by the Renee and Chaim Gross Foundation, home and studio of sculptor Chaim Gross"
Children's Museum of Manhattan,125,Children's,
China Institute,125,Art,"Galleries with exhibits about traditional Chinese paintings, calligraphy, Chinese folk arts, textiles, and architecture"
City Island Nautical Museum,125,History,"Operated by the City Island Historical Society, local history, maritime heritage"
City Reliquary,125,History,Memorabilia and artifacts about New York City
Clemente Soto Velez Cultural and Educational Center,125,Culture,Cultivates Latino culture and acts as a hub for visual and performing arts on the Lower East Side
The Cloisters,125,Art,"Art and architecture of the European Middle Ages, branch of the Metropolitan Museum of Art"
Columbia University Rare Book & Manuscript Library,125,Library,Two galleries with free exhibitions from the collections
Coney Island Museum,125,Amusement,"History of Coney Island's amusement park, beach, and neighborhood"
Conference House,125,Historic house,Only pre-Revolutionary manor house still surviving in New York City
"Cooper Hewitt, Smithsonian Design Museum",125,Art,"Part of the Smithsonian, decorative arts and design"
Cooper Union Galleries,125,Art,"Several galleries with works by students, faculty and guest artists in art, architecture, design, photography"
Czech Centre New York,125,Culture,"website, exhibits of Czech artists, located in Bohemian National Hall"
Derfner Judaica Museum,125,Ethnic,Includes the Art Collection at The Hebrew Home at Riverdale
Dia:Chelsea,125,Art,
Drawing Center,125,Art,Contemporary and historical drawings
Dyckman Farmhouse Museum,125,Historic house,Late 18th-century farmhouse; the oldest remaining farmhouse on Manhattan island
Edgar Allan Poe Cottage,125,Historic house,1840s house where author Edgar Allan Poe lived
El Museo del Barrio,125,Art,"Latin American and Caribbean art, with an emphasis on works from Puerto Rico and the Puerto Rican community in New York City"
Ellis Island Museum,125,History,"Tours by boat from Battery Park in Manhattan or Liberty State Park in Jersey City, New Jersey, immigration experience and history of the immigrants"
Federal Hall National Memorial,125,History,Site of first capitol of the United States of America and of George Washington's first inauguration in 1789
FDNY Fire Zone,125,Firefighting,"website, fire safety learning center operated by the FDNY, located in Rockefeller Center"
"Fordham Museum of Greek, Etruscan and Roman Art",125,Art,Collection of ancient antiquities in William D. Walsh Family Library of Fordham University
Fort Totten,125,Military,Tours of the Civil War-era fort
Fort Wadsworth,125,Military,Exhibits and tours of the mid-19th-century fort
Fraunces Tavern,125,History,Reconstruction of a tavern with a prominent role in pre-Revolution and American Revolution history
Frick Collection,125,Art,Mansion with collection of old master paintings and fine furniture
Gallery Korea,125,Art,"Part of the Korean Cultural Service, contemporary Korean art"
Garibaldi-Meucci Museum,125,Ethnic,"Home of Italian politician Giuseppe Garibaldi and inventor Antonio Meucci, celebrates Italian American culture and heritage"
George Gustav Heye Center,125,Ethnic,"Part of the Smithsonian, Native American history, culture, and art"
General Grant National Memorial,125,History,"Mausoleum of General Ulysses Grant and his wife, displays about his life and Presidency"
Godwin-Ternbach Museum,125,Art,"Part of Queens College, City University of New York, collection includes painting, sculpture and decorative arts, prints and drawings, and ethnographic arts from all periods and cultures, Western and non-Western"
Governors Island National Monument,125,Military,"Includes tours of Castle Williams, an 1807 fort and prison, and Fort Jay, a coastal star fort; open seasonally"
Gracie Mansion,125,Historic house,Official residence of the Mayor of New York City
Greater Astoria Historical Society,125,History,Local history
Green-Wood Cemetery,125,History,"Exhibits of history related to people buried in the historic cemetery, themed tours"
Grey Art Gallery,125,Art,"Part of New York University, emphasizes art's historical, cultural, and social context"
Grolier Club,125,Library,Public exhibitions from its book and literary collections
Ground Zero Museum Workshop,125,History,"website, history of the September 11 attacks and the workers at the World Trade Center site"
Guggenheim Museum,125,Art,"Designed by Frank Lloyd Wright, Impressionist, Post-Impressionist, early Modern, and contemporary art"
Hall of Fame for Great Americans,125,History,"Part of Bronx Community College, National Landmark founded as a pantheon honoring historically significant American men and women"
Hamilton Grange National Memorial,125,Historic house,Relocated early 19th-century home of Alexander Hamilton
Harbor Defense Museum,125,Military,"Located in Fort Hamilton, 19th-century fort with exhibits of NY military history"
Hebrew Union College-Jewish Institute of Religion Museum,125,Ethnic,"website, part of Hebrew Union College, art exploring Jewish identity, history, culture, and experience"
Hispanic Society of America,125,Art,"Spanish, Portuguese, and Latin American art and artifacts"
Historic Richmond Town,125,History,Over 30 historic buildings and sites dating from the late 17th to the early 20th century; includes the Lake-Tysen House and Voorlezer's House
Hostos Center for the Arts & Culture,125,Art,The Longwood Art Gallery at Hostos presents a seasonal showcase of different Latin American artists
International Center of Photography,125,Art,Photography exhibits - moving to Lower Manhattan in 2016
International Print Center New York,125,Art,Exhibition and understanding of fine art prints
"Intrepid Sea, Air & Space Museum",125,Military,"Showcases the World War II aircraft carrier USS Intrepid, Space Shuttle Enterprise, submarine USS Growler, a Concorde supersonic airplane, helicopters and military aircraft"
Jacques Marchais Museum of Tibetan Art,125,Art,Art and artifacts of the Himalayas
Jamaica Center for Arts & Learning,125,Art,Cultural center with art gallery
Japan Society,125,Culture,Features exhibit gallery for Japanese art
Jewish Children's Museum,125,Children's,"Jewish heritage, fostering tolerance and understanding"
Jewish Museum,125,Ethnic,"Modern and contemporary Jewish art, history"
Jewish Theological Seminary Library Galleries,125,Ethnic,"website, free exhibitions from the library's collections of Jewish heritage"
John J. Harvey,125,Maritime,"Fireboat under restoration, offers occasional public tours and rides"
King Manor,125,Historic house,"Early 19th-century period home of Rufus King, a signer of the United States Constitution"
Kingsland Homestead,125,Historic house,"Member of the Historic House Trust, operated by the Queens Historical Society, Victorian period house, local history exhibits"
Korea Society,125,Art,Cultural society with gallery of Korean art and culture
Lefferts Historic House,125,Historic house,"Located in Prospect Park, 1820s period house"
Lehman College Art Gallery,125,Art,"website, part of Lehman College"
Leslie-Lohman Museum of Gay and Lesbian Art,125,Art,Contemporary and historical gay-related art
Lewis H. Latimer House,125,Historic house,Home of African American inventor Lewis H. Latimer
The Living Museum,125,Art,"Part of Creedmoor Psychiatric Center,  art dedicated to, and created by individuals with a mental illness"
Living Torah Museum,125,Ethnic,"Ancient artifacts mentioned in the Torah, items from the Biblical period"
Louis Armstrong House,125,Historic house,Home of musician Louis Armstrong
Lower East Side Tenement Museum,125,Historic house,Immigrant experience
Madame Tussauds New York,125,Wax,Famous figures in entertainment
Maritime Industry Museum,125,Maritime,"Located in Fort Schuyler, history of the US maritime industry including commercial shipping, the merchant marine, and the port of New York"
Merchant's House Museum,125,Historic house,19th-century family town home
Metropolitan Museum of Art,125,Art,"One of the world's largest and most visited art museums, includes American art and decorative arts, European, African, Asian, Ancient Egyptian, Roman and Greek art, Byzantine and Islamic art, modern art"
Mets Hall of Fame & Museum,125,Sports,"Located at Citi Field, New York Mets baseball history"
Miriam and Ira D. Wallach Art Gallery,125,Art,"website, part of Columbia University"
Mmuseumm,125,Art,Contemporary vernacular design from around the world
MoCADA: Museum of Contemporary African Diasporan Arts,125,Art,Art focusing on social and political issues facing the African Diaspora
MoMA PS1,125,Art,"Contemporary art museum, part of Museum of Modern Art"
The Morgan Library & Museum,125,Art,"Includes books and printed materials, prints, and drawings of European artists, material from ancient Egypt and medieval liturgical objects, ancient Near Eastern cylinder seals, music manuscripts"
Morris-Jumel Mansion,125,Historic house,18th-century period mansion used as headquarters for both sides in the American Revolution
Mount Vernon Hotel Museum,125,Historic house,Early 19th period-century hotel
Museum at Eldridge Street,125,Ethnic,American Jewish history and culture in a restored historic synagogue
Museum at FIT,125,History,"Fashion museum, part of Fashion Institute of Technology"
Museum of American Finance,125,History,"Financial markets, money, banking, entrepreneurship, and Alexander Hamilton"
Museum of American Illustration,125,Art,"Part of the Society of Illustrators, American illustration"
Museum of Arts and Design,125,Art,"Features contemporary hand-made objects in a variety of media, including clay, glass, metal, fiber, and wood, located at Columbus Circle"
Museum of Chinese in America,125,Ethnic,History of North America's Chinatowns and the cultural contributions of Chinese immigrants
Museum of Jewish Heritage,125,Ethnic,Modern Jewish history and the Holocaust
Museum of Mathematics,125,Science,Interactive exhibits about mathematics
Museum of Modern Art (MoMA),125,Art,"Modern art including architecture and design, drawings, painting, sculpture, photography, prints, illustrated books and artist's books, film, and electronic media"
Museum of Public Relations,125,Media,"website, a public relations museum and reference library, part of Baruch College’s Newman Library Archives and Special Collections, open to the public by appointment for tours, guest lectures and research"
Museum of Reclaimed Urban Space,125,History,History of grassroots urban space activism
Museum of Sex,125,Sex,"History, evolution, and cultural significance of human sexuality"
Museum of the City of New York,125,Multiple,Art and local history
Museum of the Moving Image,125,Media,"Exhibitions and programs dedicated to the art, history, technique, and technology of film, television, digital media, video games, the internet, and more."
National Academy Museum and School,125,Art,Exhibits of art and architecture from its collections
National Lighthouse Museum,125,Maritime,Dedicated to the history of lighthouses and their keepers
National September 11 Memorial & Museum,125,History,Memorial and museum dedicated to victims of 9/11 attacks
National Jazz Museum in Harlem,125,Music,Harlem's jazz history
National Track and Field Hall of Fame,125,Sports,Operated by The Armory Foundation in conjunction with USA Track & Field
New Africa Center,125,Art,"African art and culture, not open yet, building new facility on Museum Mile, formerly known as Museum for African Art"
Neue Galerie,125,Art,Gallery of early-20th-century German and Austrian art and design
Newhouse Center for Contemporary Art,125,Art,"Part of Snug Harbor Cultural Center, contemporary art"
New Museum,125,Art,Contemporary art from around the world
New York Botanical Garden,125,Botanic Garden,Includes Mertz Library with exhibitions relating to botanical themes and the Enid A. Haupt Conservatory
New York Earth Room,125,Art,Permanent exhibit of earth covered room
New York Hall of Science,125,Science,"Topics include biology, chemistry and physics"
New-York Historical Society,125,History,History of New York and the United States
New York City Fire Museum,125,Firefighting,"Historical and modern firefighting vehicles, equipment, uniforms"
New York Public Library Main Branch,125,Multiple,"Exhibitions about art, history, culture, photography from its collections"
New York Public Library for the Performing Arts,125,Art,"Exhibitions about the performing arts, located at Lincoln Center for the Performing Arts"
New York School of Interior Design Gallery,125,Art,"website, free gallery with exhibits about interior design"
New York Transit Museum,125,Transportation,"Subways, trolleys, and buses"
New York Transit Museum,125,Transportation,"Subway and train system of NY, located in Grand Central Terminal"
New York Yankees Museum,125,Sports,"Located in Yankee Stadium, history and memorabilia of the New York Yankees"
Nicholas Roerich Museum,125,Art,Works by Nicholas Roerich
Noble Maritime Collection,125,Maritime,"Part of Snug Harbor Cultural Center, houseboat and artist studio"
Noguchi Museum,125,Art,Works by sculptor Isamu Noguchi
Old Stone House,125,Historic house,"Reconstructed 1699 Dutch stone farmhouse with Revolutionary War ties, focuses on evolving histories of Brooklyn, New York and the United States"
